m2,nb_rooms,nb_bedrooms,building_floor,apartment_floor,nb_bath,Cellar,balc_patio,Heating,Renovated,Parking,building_height,Ground_floor,Heating_Central,Heating_Individual,Last_floor,district,SalePrice_K
4.127134385045092,3,2,8,1,1,1,0,Central,0,1,Average,0,1,0,0,20e,6.304448802421981
4.634728988229636,5,3,10,2,1,1,Balcon,Central,0,1,High,0,1,0,0,20e,6.854354502255021
3.828641396489095,2,1,10,4,1,1,Balcon,Central,0,0,High,0,1,0,0,20e,6.1366465569524795
3.1780538303479458,1,0,3,2,1,0,0,Unknown,0,0,Small,0,0,0,0,10e,5.66988092298052
2.70805020110221,1,0,6,6,1,0,0,Unknown,0,0,Average,0,0,0,1,20e,5.438079308923196
3.2188758248682006,2,1,3,0,1,0,0,Unknown,0,0,Small,1,0,0,0,20e,5.496758305221874
3.9889840465642745,3,1,4,3,1,0,0,Central,0,0,Average,0,1,0,0,20e,6.4457198193855785
3.044522437723423,1,0,3,0,1,0,0,Au gaz,0,0,Small,1,0,0,0,19e,5.365976015021851
4.31748811353631,4,2,6,1,1,1,0,Unknown,0,0,Average,0,0,0,0,16e,6.856461984594587
5.198497031265826,6,4,7,2,1,1,0,Individuel,0,0,Average,0,0,1,0,12e,7.645397699428633
5.198497031265826,6,3,7,2,1,1,0,Au gaz,0,0,Average,0,0,0,0,12e,7.645397699428633
3.367295829986474,1,0,10,6,1,1,0,Central,0,0,High,0,1,0,0,11e,5.8998973535824915
4.110873864173311,2,1,11,10,1,1,Balcon,Central,0,0,High,0,1,0,0,15e,6.466144724237619
4.110873864173311,3,1,11,10,1,1,Balcon,Central,0,0,High,0,1,0,0,15e,6.466144724237619
5.176149732573829,5,3,6,0,1,0,0,Unknown,0,0,Average,1,0,0,0,17e,7.595889917718538
3.1354942159291497,1,0,6,3,1,1,0,Unknown,0,0,Average,0,0,0,0,15e,5.6365202475970335
5.231108616854587,6,4,7,1,2,0,Terrasse,Unknown,0,0,Average,0,0,0,0,16e,7.68017564043659
5.123963979403259,6,5,4,4,1,1,0,Unknown,0,0,Average,0,0,0,1,3e,7.595889917718538
3.6888794541139363,2,1,2,2,1,0,0,Individuel,0,0,Small,0,0,1,1,11e,6.212606095751519
3.4965075614664802,2,1,5,3,1,1,0,"Individuel, électrique",0,0,Average,0,0,1,0,4e,6.263398262591624
3.6888794541139363,2,1,7,5,1,1,Balcon,Individuel,0,0,Average,0,0,1,0,15e,6.156978985585555
4.04305126783455,2,1,6,2,1,1,Balcon,Unknown,0,1,Average,0,0,0,0,18e,6.395261598115449
2.6390573296152584,2,1,0,6,1,0,0,électrique,0,0,Average,0,0,0,0,16e,5.225746673713202
3.258096538021482,2,1,6,2,1,1,0,Unknown,0,0,Average,0,0,0,0,18e,5.568344503761097
3.6635616461296463,1,0,0,1,1,0,0,Unknown,0,0,Average,0,0,0,0,1e,6.263398262591624
3.4965075614664802,2,1,5,3,1,0,0,Unknown,0,0,Average,0,0,0,0,18e,6.212606095751519
3.4011973816621555,1,0,6,1,1,0,0,"Individuel, électrique",0,0,Average,0,0,1,0,18e,5.855071922202427
4.31748811353631,3,2,8,3,1,0,0,Central,0,0,Average,0,1,0,0,16e,6.709304340258298
3.9512437185814275,2,1,8,2,1,1,0,Central,0,0,Average,0,1,0,0,12e,6.322529332639896
3.784189633918261,2,0,0,2,1,0,0,Unknown,0,0,Average,0,0,0,0,10e,6.212606095751519
3.332204510175204,2,1,5,0,1,0,0,"Individuel, électrique",0,0,Average,1,0,1,0,18e,5.598421958998375
4.430816798843313,4,2,8,0,1,0,Terrasse,Unknown,0,0,Average,1,0,0,0,19e,6.856461984594587
4.219507705176107,4,3,11,5,1,1,Balcon,Central,0,0,High,0,1,0,0,16e,6.815639990074331
3.4657359027997265,2,1,4,4,1,1,Balcon,Central,0,0,Average,0,1,0,1,13e,5.786897381366708
2.995732273553991,1,1,0,2,1,0,0,Central,0,0,Average,0,1,0,0,9e,5.480638923341991
3.6109179126442243,2,1,6,6,1,1,0,Au gaz,1,0,Average,0,0,0,1,11e,6.269096283706261
3.4339872044851463,2,1,0,2,1,1,0,Unknown,0,0,Average,0,0,0,0,13e,6.0112671744041615
3.332204510175204,2,1,4,4,1,1,0,Unknown,0,0,Average,0,0,0,1,10e,5.8998973535824915
4.330733340286331,5,1,6,0,1,0,0,Unknown,0,0,Average,1,0,0,0,7e,6.813444599510896
4.02535169073515,2,1,6,1,1,1,"Terrasse, balcon","Individuel, au gaz",0,0,Average,0,0,1,0,13e,6.2324480165505225
3.044522437723423,1,0,6,1,1,0,0,Unknown,0,0,Average,0,0,0,0,1e,5.7430031878094825
3.4965075614664802,1,0,14,1,1,0,0,Unknown,0,1,Tower,0,0,0,0,19e,5.794841205603168
3.4965075614664802,1,0,8,5,1,0,Balcon,Unknown,1,0,Average,0,0,0,0,18e,5.857933154483459
2.1972245773362196,1,0,4,4,1,0,0,Unknown,0,0,Average,0,0,0,1,18e,4.700480365792417
3.1780538303479458,1,0,8,0,1,0,0,Unknown,0,0,Average,1,0,0,0,1e,5.480638923341991
3.8501476017100584,2,1,5,4,1,1,0,Unknown,0,0,Average,0,0,0,0,18e,6.476972362889683
3.9889840465642745,3,2,6,5,1,1,0,Unknown,0,0,Average,0,0,0,0,20e,6.12029741895095
5.298317366548036,6,3,6,3,1,1,0,Unknown,0,0,Average,0,0,0,0,16e,7.779048644925556
3.044522437723423,2,1,6,6,1,0,Balcon,Unknown,0,0,Average,0,0,0,1,8e,5.631211781821365
4.394449154672439,4,2,6,1,1,1,0,Au gaz,0,0,Average,0,0,0,0,8e,7.02108396428914
4.143134726391533,3,2,0,6,1,0,0,Unknown,0,0,Average,0,0,0,0,16e,6.745236349484363
4.31748811353631,3,2,0,6,1,0,0,Unknown,0,0,Average,0,0,0,0,16e,7.003065458786462
3.9512437185814275,3,1,6,5,1,1,Balcon,Individuel,0,0,Average,0,0,1,0,17e,6.597963920942255
4.143134726391533,3,2,21,2,1,1,0,Unknown,0,0,Tower,0,0,0,0,10e,6.618738983517219
3.5263605246161616,2,1,6,1,1,0,0,Unknown,0,0,Average,0,0,0,0,17e,6.061456918928017
4.2626798770413155,3,2,4,4,1,0,0,Unknown,0,0,Average,0,0,0,1,10e,6.659293919683638
3.8066624897703196,2,1,6,0,1,0,0,Unknown,0,0,Average,1,0,0,0,18e,6.060290738037835
3.5263605246161616,1,0,5,4,1,0,0,Unknown,0,0,Average,0,0,0,0,18e,5.937536205082426
4.330733340286331,4,3,0,3,1,0,Balcon,Au gaz,0,0,Average,0,0,0,0,13e,6.84300340175244
3.7376696182833684,2,1,0,1,1,0,Balcon,Unknown,0,0,Average,0,0,0,0,13e,6.257667587882639
3.4011973816621555,2,1,0,5,1,0,Balcon,Unknown,0,0,Average,0,0,0,0,14e,5.940171252720432
4.394449154672439,4,2,0,5,1,1,Terrasse,Au gaz,0,0,Average,0,0,0,0,17e,6.8001700683022
4.867534450455582,5,3,1,0,1,1,0,Central,0,0,Small,1,1,0,0,16e,7.417580402414544
5.488937726156687,6,5,4,4,1,1,0,Central,0,0,Average,0,1,0,1,16e,8.022896869601457
5.147494476813453,6,4,1,0,1,1,0,Individuel,1,0,Small,1,0,1,0,16e,7.598399329323964
3.332204510175204,2,1,5,0,1,0,0,"Individuel, électrique",0,0,Average,1,0,1,0,18e,5.598421958998375
4.997212273764115,5,3,5,5,1,0,0,Unknown,0,0,Average,0,0,0,1,16e,7.489970898834801
4.867534450455582,5,4,8,0,2,1,Balcon,Unknown,0,0,Average,1,0,0,0,16e,7.289610521451167
5.030437921392435,5,3,5,0,1,1,Balcon,Individuel,0,0,Average,1,0,1,0,16e,7.687080155783135
4.584967478670572,5,4,6,3,1,0,0,Individuel,0,0,Average,0,0,1,0,11e,7.054881343872431
4.31748811353631,3,2,7,4,1,1,Balcon,Central,0,0,Average,0,1,0,0,7e,6.956545443151569
2.1972245773362196,1,0,8,7,1,0,0,Unknown,0,0,Average,0,0,0,0,11e,4.700480365792417
5.342334251964811,8,4,3,0,2,0,0,Individuel,0,0,Small,1,0,1,0,18e,7.736307096548285
3.332204510175204,2,1,4,1,1,1,0,Unknown,0,0,Average,0,0,0,0,15e,5.886104031450156
2.995732273553991,1,0,8,3,1,0,0,Unknown,0,0,Average,0,0,0,0,10e,5.414499120837446
3.912023005428146,2,1,6,5,1,1,"Terrasse, balcon",Central,0,0,Average,0,1,0,0,15e,6.593044534142437
3.8066624897703196,3,2,6,1,1,1,0,"Individuel, électrique",0,0,Average,0,0,1,0,17e,6.38856140554563
3.6635616461296463,2,1,0,2,1,1,0,Unknown,0,0,Average,0,0,0,0,15e,6.371611847231857
4.007333185232471,2,1,0,5,1,1,Balcon,Individuel,0,0,Average,0,0,1,0,17e,6.336825731146441
4.867534450455582,4,3,0,4,1,0,0,Unknown,0,0,Average,0,0,0,0,13e,7.238496840894365
4.852030263919617,5,4,0,7,1,0,Terrasse,Unknown,0,1,Average,0,0,0,0,18e,7.546974117516527
4.7535901911063645,5,4,0,7,1,0,Terrasse,Unknown,0,1,Average,0,0,0,0,18e,7.405495663199472
4.709530201312334,3,2,0,2,1,0,0,Unknown,0,0,Average,0,0,0,0,13e,7.059617628291383
4.31748811353631,4,3,0,3,1,1,Balcon,Au gaz,0,1,Average,0,0,0,0,14e,6.745236349484363
3.6888794541139363,2,1,5,2,1,1,0,Unknown,0,0,Average,0,0,0,0,12e,6.251903883165888
3.091042453358316,1,1,4,1,1,1,0,"Individuel, électrique",0,0,Average,0,0,1,0,12e,5.497168225293202
4.442651256490317,5,3,6,3,1,1,0,Unknown,0,0,Average,0,0,0,0,17e,7.130098510125578
3.4339872044851463,1,0,0,1,1,1,0,Central,0,1,Average,0,1,0,0,19e,5.68697535633982
3.4965075614664802,1,0,14,1,1,0,0,Unknown,0,1,Tower,0,0,0,0,19e,5.794841205603168
3.7612001156935624,2,1,4,1,1,0,0,Unknown,0,0,Average,0,0,0,0,15e,6.309918278226516
2.6390573296152584,1,0,8,8,1,1,0,Unknown,0,0,Average,0,0,0,1,16e,5.1647859739235145
3.5263605246161616,2,1,6,0,1,1,0,Unknown,0,0,Average,1,0,0,0,15e,5.814130531825066
4.59511985013459,4,3,3,3,2,1,"Terrasse, balcon",Au gaz,0,1,Small,0,0,0,1,15e,7.046647277848756
4.90527477843843,6,4,7,7,1,1,Balcon,électrique,0,1,Average,0,0,0,1,19e,7.226209010100671
3.9889840465642745,2,1,9,2,1,1,0,Individuel,0,0,Average,0,0,1,0,16e,6.371953669145969
4.356708826689592,4,3,5,4,1,1,0,"Individuel, au gaz",0,0,Average,0,0,1,0,14e,6.875232087276577
3.6375861597263857,2,1,7,0,1,0,0,Central,0,0,Average,1,1,0,0,18e,5.869296913133774
3.6109179126442243,2,1,6,3,1,0,0,Central,0,0,Average,0,1,0,0,8e,6.336825731146441
3.713572066704308,2,1,6,3,1,0,0,Central,0,0,Average,0,1,0,0,15e,6.063785208687608
4.5217885770490405,3,2,9,3,1,1,0,Central,0,0,Average,0,1,0,0,16e,7.047517221357296
3.332204510175204,2,1,5,0,1,0,0,"Individuel, électrique",0,0,Average,1,0,1,0,18e,5.598421958998375
3.713572066704308,2,1,6,3,1,0,0,Central,0,0,Average,0,1,0,0,15e,6.063785208687608
3.9318256327243257,2,1,6,6,1,0,0,Unknown,0,0,Average,0,0,0,1,15e,6.371611847231857
5.942799375126701,8,5,4,1,5,1,Balcon,Central,0,1,Average,0,1,0,0,16e,8.691146498539675
2.9444389791664403,1,0,7,5,1,0,0,Central,0,0,Average,0,1,0,0,15e,5.634789603169249
3.7376696182833684,2,0,7,4,1,0,0,Unknown,0,0,Average,0,0,0,0,18e,6.169610732491456
4.406719247264253,3,1,2,3,1,1,0,Unknown,0,0,Small,0,0,0,0,18e,6.931471805599453
2.8903717578961645,1,0,1,0,1,1,0,Unknown,0,0,Small,1,0,0,0,15e,5.414766179191283
3.4965075614664802,1,0,14,1,1,0,0,Unknown,0,1,Tower,0,0,0,0,19e,5.794841205603168
3.295836866004329,1,0,5,2,1,0,0,Unknown,0,0,Average,0,0,0,0,6e,6.052089168924417
4.574710978503383,5,3,0,3,1,1,Balcon,Unknown,0,1,Average,0,0,0,0,5e,7.13966033596492
3.1354942159291497,1,0,5,1,1,0,Balcon,Central,1,0,Average,0,1,0,0,20e,5.799092654460526
4.143134726391533,3,2,10,7,1,0,Balcon,Central,1,0,High,0,1,0,0,13e,6.70490443093569
4.1588830833596715,3,2,5,1,1,1,Balcon,Central,1,0,Average,0,1,0,0,20e,6.551080335043404
3.713572066704308,2,1,5,2,1,1,Balcon,Central,1,0,Average,0,1,0,0,20e,6.22455842927536
4.330733340286331,4,3,10,4,1,0,Balcon,Central,1,0,High,0,1,0,0,13e,6.873267348523464
4.61512051684126,5,4,5,4,1,1,"Terrasse, balcon",Central,1,0,Average,0,1,0,0,20e,6.993932975223189
4.59511985013459,5,4,5,5,1,1,"Terrasse, balcon",Central,1,0,Average,0,1,0,1,20e,7.01211529430638
4.454347296253507,4,3,10,6,1,0,Balcon,Central,1,0,High,0,1,0,0,13e,6.9524417966045435
4.110873864173311,3,2,10,2,1,0,Balcon,Central,1,0,High,0,1,0,0,13e,6.652346767080652
4.564348191467836,5,4,5,3,1,1,"Terrasse, balcon",Central,1,0,Average,0,1,0,0,20e,7.038783541388542
3.2188758248682006,1,0,2,1,1,0,0,Unknown,0,0,Small,0,0,0,0,14e,5.676753802268282
4.110873864173311,3,2,7,5,1,0,Balcon,Unknown,0,0,Average,0,0,0,0,12e,6.522092798170152
3.7376696182833684,2,1,6,6,1,0,0,Unknown,0,0,Average,0,0,0,1,4e,6.3080984415095305
3.784189633918261,2,2,0,1,1,0,0,Au gaz,0,0,Average,0,0,0,0,19e,6.061456918928017
5.342334251964811,8,4,3,0,2,0,0,Individuel,0,0,Small,1,0,1,0,18e,7.736307096548285
3.6109179126442243,2,1,5,1,1,0,0,Unknown,0,0,Average,0,0,0,0,4e,6.210600077024653
4.330733340286331,3,2,0,5,1,1,Balcon,Central,0,1,Average,0,1,0,0,14e,6.690842277418564
1.9459101490553132,1,0,6,6,1,0,0,Individuel,0,0,Average,0,0,1,1,2e,4.499809670330265
2.4849066497880004,1,0,6,6,1,0,0,Unknown,0,0,Average,0,0,0,1,8e,5.1298987149230735
3.4965075614664802,2,1,0,2,1,1,0,Unknown,0,0,Average,0,0,0,0,18e,5.8971538676367405
4.31748811353631,3,2,8,3,1,0,0,Central,0,0,Average,0,1,0,0,16e,6.709304340258298
3.1780538303479458,1,0,8,6,1,1,Balcon,"Central, au gaz",0,1,Average,0,1,0,0,11e,5.886104031450156
4.174387269895637,4,1,6,3,1,1,0,Unknown,0,0,Average,0,0,0,0,10e,6.6569835605504535
3.713572066704308,2,1,6,3,1,1,0,"Individuel, au gaz",0,0,Average,0,0,1,0,12e,6.075346031088684
4.3694478524670215,4,2,6,1,1,1,0,Individuel,0,0,Average,0,0,1,0,12e,6.835184586147301
4.356708826689592,3,1,8,3,1,1,Balcon,Central,0,0,Average,0,1,0,0,8e,7.061334366910438
4.007333185232471,3,1,6,3,1,1,0,Unknown,0,0,Average,0,0,0,0,8e,6.606650186198215
4.0943445622221,3,2,2,2,1,0,Balcon,Unknown,0,0,Small,0,0,0,1,15e,6.51471269087253
3.9512437185814275,2,1,0,1,1,0,0,Au gaz,0,0,Average,0,0,0,0,5e,6.511745329644728
3.784189633918261,2,1,5,4,1,1,0,"Individuel, électrique",0,0,Average,0,0,1,0,12e,6.1812581187406375
3.6375861597263857,2,1,5,0,1,0,Terrasse,Unknown,1,0,Average,1,0,0,0,19e,5.998936561946683
5.342334251964811,8,4,3,0,2,0,0,Individuel,0,0,Small,1,0,1,0,18e,7.736307096548285
3.8066624897703196,2,1,0,7,1,0,0,Central,0,0,Average,0,1,0,0,18e,6.180016653652572
4.30406509320417,4,3,0,2,1,0,0,Unknown,0,0,Average,0,0,0,0,18e,6.421622267806518
3.713572066704308,2,1,6,5,1,1,0,Unknown,0,0,Average,0,0,0,0,13e,6.282266746896006
4.663439094112067,5,0,0,1,1,0,0,Unknown,0,0,Average,0,0,0,0,12e,7.162397497355718
4.04305126783455,3,1,6,3,1,1,0,Unknown,0,0,Average,0,0,0,0,17e,6.620073206530356
4.219507705176107,3,2,0,2,1,1,Balcon,Au gaz,0,0,Average,0,0,0,0,20e,6.335586024975094
2.995732273553991,1,0,8,8,1,0,0,Unknown,0,0,Average,0,0,0,1,16e,5.6222108209623896
3.912023005428146,2,1,7,7,1,1,"Terrasse, balcon",Au gaz,0,0,Average,0,0,0,1,12e,6.606650186198215
4.948759890378168,5,4,5,1,1,0,0,Unknown,0,0,Average,0,0,0,0,10e,7.3427791893318455
3.784189633918261,2,1,8,6,1,1,Balcon,Au gaz,0,1,Average,0,0,0,0,12e,6.212606095751519
3.784189633918261,2,1,8,6,1,1,Balcon,Central,0,1,Average,0,1,0,0,11e,6.212606095751519
4.2626798770413155,4,3,8,7,1,1,Balcon,Au gaz,0,0,Average,0,0,0,0,11e,6.799055862058796
3.871201010907891,2,1,10,4,1,1,0,Central,0,0,High,0,1,0,0,11e,6.234410725718371
2.5649493574615367,1,0,7,7,1,0,0,Unknown,0,0,Average,0,0,0,1,15e,5.099866427824199
5.342334251964811,8,4,3,0,2,0,0,Individuel,0,0,Small,1,0,1,0,18e,7.736307096548285
4.912654885736052,5,3,6,2,1,0,0,"Individuel, au gaz",0,0,Average,0,0,1,0,10e,7.085901464365611
3.6888794541139363,2,1,5,2,1,0,0,électrique,0,0,Average,0,0,0,0,11e,6.318968113746434
3.871201010907891,2,1,9,5,1,1,Balcon,Au gaz,0,1,Average,0,0,0,0,20e,6.163314804034641
4.060443010546419,2,1,10,1,1,0,"Terrasse, balcon",Unknown,0,0,High,0,0,0,0,13e,6.375024819828097
3.5553480614894135,2,1,5,5,1,0,0,Unknown,0,0,Average,0,0,0,1,11e,6.102558594613569
3.7612001156935624,1,0,5,5,1,0,0,Unknown,0,0,Average,0,0,0,1,11e,6.2324480165505225
4.2626798770413155,4,3,6,3,1,1,Balcon,Central,0,0,Average,0,1,0,0,13e,6.606650186198215
4.8283137373023015,5,3,5,0,1,1,Terrasse,Individuel,1,0,Average,1,0,1,0,18e,7.090076835776092
4.143134726391533,3,2,0,2,1,1,0,Central,0,0,Average,0,1,0,0,15e,6.51025834052315
3.6635616461296463,2,1,6,1,1,1,0,Unknown,0,0,Average,0,0,0,0,11e,6.100318952020064
4.110873864173311,3,1,0,2,1,1,Balcon,Unknown,0,0,Average,0,0,0,0,5e,6.678342114654332
4.836281906951478,5,4,8,7,1,0,Balcon,Central,1,0,Average,0,1,0,0,18e,7.362010551259734
5.176149732573829,5,3,6,0,1,0,0,Unknown,0,0,Average,1,0,0,0,17e,7.595889917718538
4.941642422609304,5,4,8,7,1,0,Balcon,Central,1,0,Average,0,1,0,0,18e,7.509335266016592
3.9512437185814275,2,1,10,5,1,0,0,Unknown,1,0,High,0,0,0,0,13e,6.504288173536645
4.836281906951478,5,4,10,5,1,0,"Terrasse, balcon",Unknown,1,0,High,0,0,0,0,13e,7.59890045687141
4.564348191467836,5,4,2,0,1,0,Terrasse,Individuel,1,0,Small,1,0,1,0,18e,7.21890970761906
4.418840607796598,3,2,10,2,1,0,Balcon,Unknown,1,0,High,0,0,0,0,13e,7.077498053569231
3.332204510175204,2,1,6,4,1,0,0,"Individuel, électrique",0,0,Average,0,0,1,0,18e,5.552959584921617
2.4849066497880004,1,0,4,0,1,0,0,Unknown,0,0,Average,1,0,0,0,18e,4.912654885736052
3.6375861597263857,2,1,4,1,1,0,0,Unknown,0,0,Average,0,0,0,0,14e,6.056057754250246
3.295836866004329,2,1,4,3,1,0,0,Unknown,0,0,Average,0,0,0,0,14e,5.754060420418418
3.7376696182833684,2,1,6,0,1,0,0,Individuel,0,0,Average,1,0,1,0,20e,6.1092475827643655
3.6888794541139363,2,1,5,2,1,0,0,Unknown,0,0,Average,0,0,0,0,11e,6.304448802421981
3.9512437185814275,3,2,4,4,1,1,0,"Individuel, au gaz",0,0,Average,0,0,1,1,18e,6.395261598115449
3.4965075614664802,1,0,6,6,1,1,0,Unknown,0,0,Average,0,0,0,1,11e,6.060290738037835
3.4965075614664802,1,0,14,1,1,0,0,Unknown,0,1,Tower,0,0,0,0,19e,5.794841205603168
4.700480365792417,5,3,5,1,2,0,Terrasse,Unknown,0,0,Average,0,0,0,0,10e,7.1308988302963465
3.6109179126442243,2,1,4,0,1,0,0,Unknown,1,0,Average,1,0,0,0,16e,6.3784261836515865
4.454347296253507,3,2,5,2,1,1,0,électrique,1,0,Average,0,0,0,0,3e,7.089243155027514
4.276666119016055,3,2,7,1,1,1,0,Unknown,0,0,Average,0,0,0,0,15e,6.76849321164863
4.060443010546419,2,1,0,2,1,1,0,Unknown,0,0,Average,0,0,0,0,16e,6.6052979209482015
4.0943445622221,3,2,7,0,1,1,Balcon,Unknown,0,0,Average,1,0,0,0,20e,6.476972362889683
3.7376696182833684,2,1,5,5,1,0,0,Unknown,0,0,Average,0,0,0,1,6e,6.318968113746434
3.7376696182833684,1,0,5,5,1,0,0,Unknown,0,0,Average,0,0,0,1,6e,6.318968113746434
4.0943445622221,4,3,1,0,1,0,Terrasse,Unknown,0,0,Small,1,0,0,0,10e,6.71901315438526
2.0794415416798357,1,0,6,6,1,0,0,Unknown,0,0,Average,0,0,0,1,9e,4.553876891600541
3.9889840465642745,3,2,7,4,1,0,0,Unknown,0,0,Average,0,0,0,0,10e,6.340359303727752
3.58351893845611,2,1,4,2,1,0,0,Unknown,0,0,Average,0,0,0,0,19e,5.84354441703136
3.9318256327243257,3,2,6,1,1,0,0,Individuel,0,0,Average,0,0,1,0,18e,6.263398262591624
3.784189633918261,2,1,5,4,1,0,0,"Individuel, électrique",0,0,Average,0,0,1,0,11e,6.173786103901937
4.127134385045092,3,2,7,0,1,1,0,"Central, au fioul",0,0,Average,1,1,0,0,13e,6.54405572010644
3.8501476017100584,2,1,8,2,1,1,Balcon,Unknown,0,0,Average,0,0,0,0,19e,6.052089168924417
2.833213344056216,1,0,0,1,1,0,0,Unknown,0,0,Average,0,0,0,0,19e,5.093750200806762
5.342334251964811,8,4,3,0,2,0,0,Individuel,0,0,Small,1,0,1,0,18e,7.736307096548285
2.0794415416798357,1,0,7,7,1,0,0,Unknown,0,0,Average,0,0,0,1,18e,4.356708826689592
4.0943445622221,3,2,0,1,1,0,0,Unknown,0,0,Average,0,0,0,0,11e,6.620073206530356
4.454347296253507,4,3,10,9,1,1,Balcon,Central,0,0,High,0,1,0,0,20e,6.7912214627261855
4.1588830833596715,4,3,27,15,1,1,Balcon,"Central, électrique",0,0,Tower,0,1,0,0,19e,6.252866810539282
4.394449154672439,4,3,4,1,2,1,0,Central,0,1,Average,0,1,0,0,14e,6.762729506931879
3.828641396489095,2,1,0,4,1,1,Balcon,Unknown,0,1,Average,0,0,0,0,14e,6.272877006546167
4.23410650459726,3,2,0,1,1,1,0,"Individuel, au gaz",0,0,Average,0,0,1,0,14e,6.800726706223614
3.258096538021482,1,0,5,3,1,0,0,Unknown,0,0,Average,0,0,0,0,8e,6.016157159698354
1.791759469228055,1,0,0,6,1,0,0,Unknown,0,0,Average,0,0,0,0,10e,4.007333185232471
4.718498871295094,4,3,0,9,1,1,0,Unknown,0,0,Average,0,0,0,0,19e,6.902742737158593
3.4965075614664802,1,0,14,1,1,0,0,Unknown,0,1,Tower,0,0,0,0,19e,5.794841205603168
4.867534450455582,4,3,3,3,1,0,0,Unknown,0,0,Small,0,0,0,1,18e,7.549082710812286
4.07753744390572,3,2,3,2,1,0,0,Unknown,0,0,Small,0,0,0,0,18e,6.721425700790643
4.143134726391533,3,2,3,1,1,0,0,Unknown,0,0,Small,0,0,0,0,18e,6.732210706467206
3.4965075614664802,1,0,3,1,1,0,0,Unknown,0,0,Small,0,0,0,0,18e,6.003887067106539
3.4339872044851463,1,0,0,5,1,0,0,Central,0,0,Average,0,1,0,0,13e,5.872117789475416
3.1780538303479458,1,0,5,3,1,0,0,Unknown,0,0,Average,0,0,0,0,8e,5.855071922202427
3.332204510175204,2,1,6,1,1,0,0,Unknown,1,0,Average,0,0,0,0,18e,5.793013608384144
3.4965075614664802,1,0,8,5,1,1,Balcon,Unknown,1,0,Average,0,0,0,0,18e,5.857933154483459
3.871201010907891,3,1,4,1,1,1,0,Unknown,0,0,Average,0,0,0,0,17e,6.318968113746434
3.2188758248682006,1,0,0,16,1,0,0,"Central, au gaz",0,1,Average,0,1,0,0,18e,5.540086381985411
3.5553480614894135,2,1,5,0,1,1,0,électrique,0,0,Average,1,0,0,0,19e,5.723585101952381
2.1972245773362196,1,0,6,6,1,0,0,Unknown,0,0,Average,0,0,0,1,7e,4.886582645426277
4.532599493153256,4,3,6,3,1,0,0,Unknown,0,0,Average,0,0,0,0,1e,7.20414929203594
4.07753744390572,3,1,4,4,1,0,0,Au gaz,0,0,Average,0,0,0,1,7e,6.678342114654332
4.189654742026425,2,1,0,4,1,1,0,électrique,0,0,Average,0,0,0,0,3e,6.946975992135418
3.784189633918261,2,1,5,1,1,0,0,Individuel,0,0,Average,0,0,1,0,6e,6.473890696352274
3.4965075614664802,1,0,14,1,1,0,0,Unknown,0,1,Tower,0,0,0,0,19e,5.794841205603168
5.10594547390058,7,4,5,2,1,1,Balcon,Unknown,0,0,Average,0,0,0,0,15e,7.45876269238096
3.9512437185814275,3,1,6,4,1,1,0,Unknown,0,0,Average,0,0,0,0,17e,6.633318433280377
4.532599493153256,6,4,6,4,1,1,0,Unknown,0,0,Average,0,0,0,0,6e,7.21890970761906
4.0943445622221,3,1,0,6,1,1,0,Unknown,0,0,Average,0,0,0,0,10e,6.541029999189903
2.995732273553991,1,0,6,1,1,0,0,Unknown,0,0,Average,0,0,0,0,1e,5.736572297479192
3.258096538021482,2,1,6,1,1,1,0,Individuel,0,0,Average,0,0,1,0,18e,5.633002292595154
2.8903717578961645,1,0,8,4,1,0,0,Central,0,0,Average,0,1,0,0,15e,5.41610040220442
3.4339872044851463,2,1,5,4,1,0,0,électrique,1,0,Average,0,0,0,0,18e,5.66988092298052
4.442651256490317,3,2,7,4,1,1,Balcon,Au gaz,0,0,Average,0,0,0,0,20e,6.652863029353347
3.58351893845611,2,1,0,6,1,0,0,Au gaz,0,0,Average,0,0,0,0,18e,5.906723318652891
4.8283137373023015,4,3,5,0,1,1,Terrasse,Unknown,0,0,Average,1,0,0,0,18e,7.170119543449628
3.871201010907891,2,1,7,5,1,1,Balcon,"Central, au gaz",0,0,Average,0,1,0,0,14e,6.222576268071369
4.127134385045092,3,2,12,12,1,1,Balcon,Unknown,0,0,High,0,0,0,1,12e,6.437751649736401
4.74493212836325,5,4,5,4,1,1,Terrasse,Unknown,0,0,Average,0,0,0,0,20e,7.20414929203594
4.454347296253507,4,3,10,6,1,0,Terrasse,Unknown,0,0,High,0,0,0,0,13e,6.968850378341948
4.110873864173311,3,2,9,2,1,0,Balcon,Unknown,0,0,Average,0,0,0,0,13e,6.652346767080652
4.343805421853684,3,1,6,5,1,0,Balcon,Unknown,0,0,Average,0,0,0,0,19e,6.436150368369428
3.8501476017100584,2,1,7,2,1,1,Balcon,Individuel,0,0,Average,0,0,1,0,20e,6.194405391104672
4.442651256490317,4,2,7,5,1,1,0,Unknown,0,0,Average,0,0,0,0,11e,6.905753276311464
4.418840607796598,4,3,6,3,1,1,0,Unknown,1,0,Average,0,0,0,0,11e,6.993932975223189
3.6375861597263857,3,2,5,1,1,1,0,"Individuel, électrique",0,0,Average,0,0,1,0,20e,5.872117789475416
2.772588722239781,1,1,1,0,1,0,0,"Individuel, électrique",0,0,Small,1,0,1,0,20e,5.241747015059643
